id,in_reply_to_user_id,text,created_at,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/id,referenced_tweets/0/type,entities/urls/0/entities/start,entities/urls/0/entities/end,entities/urls/0/entities/url,entities/urls/0/entities/expanded_url,entities/urls/0/entities/display_url,entities/mentions/0/entities/start,entities/mentions/0/entities/end,entities/mentions/0/entities/username,entities/mentions/0/entities/id,entities/hashtags/0/entities/start,entities/hashtags/0/entities/end,entities/hashtags/0/entities/tag,entities/urls/0/entities/images/0/entities/url,entities/urls/0/entities/images/0/entities/width,entities/urls/0/entities/images/0/entities/height,entities/urls/0/entities/status,entities/urls/0/entities/title,entities/urls/0/entities/description,entities/urls/0/entities/unwound_url,entities/cashtags/0/entities/start,entities/cashtags/0/entities/end,entities/cashtags/0/entities/tag
1429818846475526154,,ada nggak sih yg mau diajak menguasai dunia?,2021-08-23T14:52:32.000Z,727410562091487232,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429811576740073475,,Ekspansi Pertamina menguasai pasar dunia https://t.co/2yNJYpxIAF,2021-08-23T14:23:39.000Z,46394879,0,0,0,0,,,41.0,64.0,https://t.co/2yNJYpxIAF,https://twitter.com/ILoSanre/status/1429811576740073475/photo/1,pic.twitter.com/2yNJYpxIAF,,,,,,,,,,,,,,,,,
1429805958650236930,1.41386595880491e+18,"@akiyamizukii Hoo, rupanya Eden benar-benar sudah terkenal bahkan sampai keluar, ya?

Saya sangat mengapresiasi keteguhan Anda sebagai salah satu fans kami! Hahaha.

Dengan begini, Eden akan lebih mudah 'menguasai' dunia.

Maju! Taklukkan!",2021-08-23T14:01:19.000Z,1381263167695675396,0,0,0,0,1.429803317899653e+18,replied_to,,,,,,,,,,,,,,,,,,,,,,
1429802946183659523,1.3047772588637962e+18,"@nanadehoney Perlu kurus untuk menguasai entertaiment dikorea, tp untuk orang ini tak perlu kurus untuk menguasai dunia sejak lek min ho masih maen layangan 😎 https://t.co/EWw0RIf65k",2021-08-23T13:49:21.000Z,2383287949,0,1,0,0,1.429797754381881e+18,replied_to,159.0,182.0,https://t.co/EWw0RIf65k,https://twitter.com/arioktara02/status/1429802946183659523/photo/1,pic.twitter.com/EWw0RIf65k,0.0,12.0,nanadehoney,1.3047772588637962e+18,,,,,,,,,,,,,
1429801278029238274,69183155.0,"@detikcom Ban, ban apa yg menguasai dunia? 😋",2021-08-23T13:42:43.000Z,501727309,0,0,0,0,1.4297586276576952e+18,replied_to,,,,,,0.0,9.0,detikcom,69183155.0,,,,,,,,,,,,,
1429800166760976389,1.1389871680664655e+18,@watalnabe sy doakan bisa menguasai dunia fren,2021-08-23T13:38:18.000Z,1422468820686442496,0,1,0,0,1.4298000719990252e+18,replied_to,,,,,,0.0,10.0,watalnabe,1.1389871680664655e+18,,,,,,,,,,,,,
1429798864685436931,,"Yg bawa2 BTS berulah 😡😡 di kolom komentar Shining one awas kau ya, kubalas dgn bahasa yg datar aja.

Mentang2 besar trus seenaknya merendahkan yang lain, mimpi bapak itu menguasai dunia bukan ngalahin grup mu plis deh 😌

Tenang aku sesantai Junon yg lg nyanyi yuki no hana 🤣 https://t.co/g6p1FFznj8",2021-08-23T13:33:08.000Z,178974946,0,1,0,0,,,275.0,298.0,https://t.co/g6p1FFznj8,https://twitter.com/chiki_chan88/status/1429798864685436931/photo/1,pic.twitter.com/g6p1FFznj8,,,,,,,,,,,,,,,,,
1429777968339951627,,"💙 kalo aku pinter mtk dan punya muka secantik wonyoung, kayanya aku bisa menguasai seluruh dunia",2021-08-23T12:10:06.000Z,1314975287294083073,26,2,37,2,,,,,,,,,,,,,,,,,,,,,,,,
1429777957296345089,,apa ada wanita yang tidak ingin menguasai uang kita? – Di dunia ini? tidak ada! Titik! Tidak ada!,2021-08-23T12:10:03.000Z,2277027488,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429777610259636228,374446612.0,"Dunia ini bukan utk makhluk yg dulu pernah menguasai bumi, bukan jga utk manusia. Akan ada Tuhan baru yg berjalan di dunia ini, makhluk yg gbs menua dan dunia ini akan jdi milik mereka.",2021-08-23T12:08:40.000Z,374446612,0,1,0,0,1.42977719556463e+18,replied_to,,,,,,,,,,,,,,,,,,,,,,
1429772545163632642,,"Afghanistan: Ke mana warga akan mengungsi setelah Taliban berkuasa?: Ribuan orang tengah berebut untuk melarikan diri dari Afghanistan setelah Taliban menguasai negara itu. Lalu, ke mana mereka akan pergi dan negara-negara mana yang menerima atau menolak… https://t.co/N9KT1moAJu",2021-08-23T11:48:33.000Z,1434466604,0,0,0,0,,,256.0,279.0,https://t.co/N9KT1moAJu,http://dlvr.it/S68h5S,dlvr.it/S68h5S,,,,,,,,,,,,,,,,,
1429772544672899080,,"Afghanistan: Ke mana warga akan mengungsi setelah Taliban berkuasa?: Ribuan orang tengah berebut untuk melarikan diri dari Afghanistan setelah Taliban menguasai negara itu. Lalu, ke mana mereka akan pergi dan negara-negara mana yang menerima atau menolak… https://t.co/4U8szlh58B",2021-08-23T11:48:33.000Z,497764378,0,0,0,0,,,256.0,279.0,https://t.co/4U8szlh58B,http://dlvr.it/S68h5T,dlvr.it/S68h5T,,,,,,,,,,,,,,,,,
1429760714567086085,1.4050478424654684e+18,@Sridewi_Barbar @RiuRizkiUtomo_ Ketika kadrun menguasai dunia dan bikin olimpiade,2021-08-23T11:01:32.000Z,1228932632953507840,1,0,1,0,1.429751346534617e+18,replied_to,,,,,,16.0,31.0,RiuRizkiUtomo_,1.254322180373885e+18,,,,,,,,,,,,,
1429760338526806018,1.188882820661252e+18,@65buwal3 @RiuRizkiUtomo_ Ketika kadrun menguasai dunia dan bikin olimpiade,2021-08-23T11:00:03.000Z,1228932632953507840,1,0,2,0,1.429751669550551e+18,replied_to,,,,,,10.0,25.0,RiuRizkiUtomo_,1.254322180373885e+18,,,,,,,,,,,,,
1429758940464631816,1.2777491222969836e+18,"@UGM_FESS Freemason, biar ikut menguasai dunia",2021-08-23T10:54:29.000Z,1426944586631421958,0,1,0,0,1.4297541135169823e+18,replied_to,,,,,,0.0,9.0,UGM_FESS,1.2777491222969836e+18,,,,,,,,,,,,,
1429746682829307909,509795831.0,"Allahuakbar. Allah maha kuasa.

Yang menguasai dunia, Allah.

Freemason tu exposed kegiatan diorang salah satunya nak kita akui kekuasaan diorang lah. Indirectly kita akan takut dgn dia.

Ada ke orang jahat exposed diri tanpa sebab?",2021-08-23T10:05:47.000Z,509795831,0,1,0,0,1.429746300027691e+18,replied_to,,,,,,,,,,,,,,,,,,,,,,
1429746300027691008,509795831.0,"Akhir zaman, dajal akan mengaku dirinya tuhan.

Wallahualam, tapi secara halusnya, hati kita ni akui freemason tu menguasai dunia.

Kat situ kau dah lupa, kun fayakun. Apa pun jadi, yakin kau kat tu sebenarnya  mana?",2021-08-23T10:04:15.000Z,509795831,0,1,0,0,1.4297451071509258e+18,replied_to,,,,,,,,,,,,,,,,,,,,,,
1429744223843094530,1.1899600861704356e+18,@TofaTofa_id Karena penguasa dunia adalah iblis? siapa yg ingin menguasai dunia adalah iblis? Hehehehe.....,2021-08-23T09:56:00.000Z,570130322,0,0,1,0,1.4297262364948644e+18,replied_to,,,,,,0.0,12.0,TofaTofa_id,1.1899600861704356e+18,,,,,,,,,,,,,
1429741957102772227,,AWKAWKAWK semangat berjuang menguasai dunia yann https://t.co/IWiZfosd2l,2021-08-23T09:47:00.000Z,1298957465665417217,0,0,0,0,,,49.0,72.0,https://t.co/IWiZfosd2l,https://twitter.com/jesaucer/status/1426903748081709063,twitter.com/jesaucer/statu…,,,,,,,,,,,,,,,,,
1429739991563837444,1.013331201396912e+18,"@cagubnyinyir2 @JafYaya2150 @Gunawan75_ @Bengkeltanah2 @BHD_8 @IMulya77 Baru beberapa hari menguasai Kabul aja pembunuhan terjadi yg di lakukan Taliban. Begitulah manusia kalau sudah dirasuki kekuasaan dan harta dunia, otak dan hati nya sudah beku tetep aja di belain.",2021-08-23T09:39:11.000Z,1350662465604866049,0,0,4,0,1.429689342386053e+18,replied_to,,,,,,62.0,71.0,IMulya77,2600821951.0,,,,,,,,,,,,,
1429735622629945346,1.128250778223702e+18,@Aldiandwi18 yg udh jd pengusaha ingin menguasai seisi dunia.,2021-08-23T09:21:50.000Z,846248487763140608,0,0,0,0,1.429734677460312e+18,replied_to,,,,,,0.0,12.0,Aldiandwi18,1.128250778223702e+18,,,,,,,,,,,,,
1429730197125824516,947281567.0,"@panditfootball Transfer Ramsdale bayar 24 juta + 6 juta pounds..
"" kami sedang rebuild, 5 tahun lagi akan menguasai dunia""",2021-08-23T09:00:16.000Z,1345271486399987712,0,1,0,0,1.4297277227842355e+18,replied_to,,,,,,0.0,15.0,panditfootball,947281567.0,,,,,,,,,,,,,
1429726573716918272,8.593945682859662e+17,@cuitantheboyz haksunric biar bisa menguasai dunia😎,2021-08-23T08:45:52.000Z,1084151507711188993,0,0,0,0,1.4297166632141005e+18,replied_to,,,,,,0.0,14.0,cuitantheboyz,8.593945682859662e+17,,,,,,,,,,,,,
1429723836468142080,,"Setelah #Taliban menguasai #Afghanistan...... #melayu https://t.co/61G2ravtiS
https://t.co/6wm3ue6Ehd",2021-08-23T08:35:00.000Z,2942047035,0,0,0,0,,,78.0,101.0,https://t.co/6wm3ue6Ehd,https://www.trt.net.tr/melayu/dunia/2021/08/22/nato-keadaan-di-luar-lapangan-terbang-kabul-sangat-buruk-1695265,trt.net.tr/melayu/dunia/2…,,,,,46.0,53.0,melayu,https://pbs.twimg.com/news_img/1501594672841601024/Y2Vb8lb6?format=png&name=150x150,45.0,45.0,200.0,TRT Dış Yayınlar Dairesi Başkanlığı - TRT External Services Department,"© 2020 - TRT Dış Yayınlar Dairesi, tüm hakları saklıdır.",http://www.trtvotworld.com,,,
1429716231154774019,,"Ribuan orang berebut untuk melarikan diri dari Afghanistan setelah Taliban menguasai negara itu. Lalu, kemana mereka akan pergi dan negara-negara mana yang menerima atau menolak mereka?

https://t.co/8nd1blUCFa",2021-08-23T08:04:47.000Z,23772644,6,1,11,0,,,187.0,210.0,https://t.co/8nd1blUCFa,https://bbc.in/3mlHq7r,bbc.in/3mlHq7r,,,,,,,,,,,,,,,,,
1429716215300124673,1.1540260000673587e+18,"@wowrfdd Iya juga sih hmmmmmmmmmm
Kaya raya plan A
Menguasai dunia plan B",2021-08-23T08:04:43.000Z,43518028,0,0,0,0,1.4297149662321907e+18,replied_to,,,,,,0.0,8.0,wowrfdd,1.1540260000673587e+18,,,,,,,,,,,,,
1429704727655182337,,siang siang gini enaknya menguasai dunia ga sih,2021-08-23T07:19:04.000Z,1261016739833233408,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429704184035647489,,Bebek menguasai dunia,2021-08-23T07:16:54.000Z,243605501,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429679796091604993,,"Setelah #Taliban menguasai #Afghanistan....... #melayu https://t.co/61G2ravtiS
https://t.co/aAO841Xgn8",2021-08-23T05:40:00.000Z,2942047035,0,0,0,0,,,79.0,102.0,https://t.co/aAO841Xgn8,https://www.trt.net.tr/melayu/dunia/2021/08/22/uk-7-orang-terbunuh-dalam-kerumunan-berhampiran-lapangan-terbang-kabul-1695192,trt.net.tr/melayu/dunia/2…,,,,,47.0,54.0,melayu,https://pbs.twimg.com/news_img/1501594672841601024/Y2Vb8lb6?format=png&name=150x150,45.0,45.0,200.0,TRT Dış Yayınlar Dairesi Başkanlığı - TRT External Services Department,"© 2020 - TRT Dış Yayınlar Dairesi, tüm hakları saklıdır.",http://www.trtvotworld.com,,,
1429667462442741765,,Banyak warga Afghanistan di Kabul semakin kesusahan karena kehilangan pekerjaan dan harga makanan melonjak setelah Taliban menguasai ibu kota. #TempoDunia https://t.co/D1gsyiNQcL,2021-08-23T04:50:59.000Z,18129942,1,1,3,0,,,155.0,178.0,https://t.co/D1gsyiNQcL,https://bit.ly/3gqUnJf,bit.ly/3gqUnJf,,,,,143.0,154.0,TempoDunia,,,,,,,,,,
1429666735997653002,,"Tinder match : cari apa ? 

“Cari partner buat menguasai dunia dan seisinya”",2021-08-23T04:48:06.000Z,1317125773312970754,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429662996456824833,,"Ya tapi dalam 800 tahun terakhir dunia sdh berubah drastis &amp; dramatis. Saat era Majapahit, Spanyol masih dikuasai Islam..200 thn kemudian mereka menguasai dunia selama 400 thn. Setelah itu tenggelam 150 thn &amp; kini menguasai dunia lewat sepak bola &amp; MotoGP 😊 https://t.co/B03Y6ErE9e",2021-08-23T04:33:14.000Z,183217247,3,4,29,3,1.4296620268680028e+18,quoted,270.0,293.0,https://t.co/B03Y6ErE9e,https://twitter.com/MaizarMuhammad/status/1429662026868002820,twitter.com/MaizarMuhammad…,,,,,,,,,,,,,,,,,
1429650135944818689,,"Semua kekayaan alam di dunia ini bnyk di dapati di daerah"" kaum muslimin ,maka sudah saatnya kaum muslimin didunia ini untuk bersatu dan bangkit seperti dulu yg menguasai 2/3 dunia dengan sistem yg di karunia oleh sang pencipta ....",2021-08-23T03:42:08.000Z,1318654415159488512,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429645369462329350,8.698753904659825e+17,"@NCTsmtown_127 NCT127 siap menguasai dunia!

#NCT127 #STICKER
#NCT127_STICKER",2021-08-23T03:23:12.000Z,1042978659865309186,0,0,0,0,1.4296450959894364e+18,replied_to,,,,,,0.0,14.0,NCTsmtown_127,8.698753904659825e+17,62.0,77.0,NCT127_STICKER,,,,,,,,,,
1429639150265769985,7.409139572930682e+17,@bertanyarl Merencanakan menguasai dunia.,2021-08-23T02:58:29.000Z,2834087828,0,0,0,0,1.4296382792095212e+18,replied_to,,,,,,0.0,11.0,bertanyarl,7.409139572930682e+17,,,,,,,,,,,,,
1429634497562124296,,"Lebih dari sepekan Taliban menguasai Afghanistan. Dunia bertanya-tanya, akan seperti apa wajah negeri itu di bawah pemerintahan mereka kedua kali setelah 1996-2001? #Internasional #AdadiKompas

https://t.co/pRckN3WoYT",2021-08-23T02:40:00.000Z,255866913,0,0,3,0,,,194.0,217.0,https://t.co/pRckN3WoYT,https://www.kompas.id/baca/internasional/2021/08/23/meraba-wajah-pemerintahan-taliban-jilid-ii/?utm_source=medsos_twitter&utm_medium=link,kompas.id/baca/internasi…,,,,,180.0,192.0,AdadiKompas,,,,,,,,,,
1429631207323537408,,"""Barangsiapa yang hendak menginginkan dunia, maka hendaklah ia menguasai ilmu. Barangsiapa menginginkan akhirat, hendaklah ia menguasai ilmu. Dan barang siapa yang menginginkan keduanya (dunia dan akhirat), hendaklah ia menguasai ilmu."" (HR. Ahmad) https://t.co/QswvkvIVmv",2021-08-23T02:26:55.000Z,1353948678852120577,0,1,0,0,,,249.0,272.0,https://t.co/QswvkvIVmv,https://twitter.com/aksiumat/status/1429631207323537408/photo/1,pic.twitter.com/QswvkvIVmv,,,,,,,,,,,,,,,,,
1429615105075941377,3109843724.0,@thirramisu Lebih bagus lg buku menguasai dunia dan akhirat,2021-08-23T01:22:56.000Z,169067509,0,0,0,0,1.4296141833607823e+18,replied_to,,,,,,0.0,11.0,thirramisu,3109843724.0,,,,,,,,,,,,,
1429600370766934018,,"Alhamdulillah! Keberhasilan Taliban menguasai kembali Afghanistan, stlh 20 tahun diinvasi barbarisme asing AS dan sekutunya, disambut gembira kaum mukmin. Kemenangan ini sontak menjadi sorotan seantero dunia. Tak sedikit yg nyinyir dg narasi Islam Radikal. https://t.co/vTgw64OOkQ https://t.co/ZsfpLshbvY",2021-08-23T00:24:23.000Z,728021904,0,0,2,0,,,281.0,304.0,https://t.co/ZsfpLshbvY,https://twitter.com/HelfiaNilChalis/status/1429600370766934018/photo/1,pic.twitter.com/ZsfpLshbvY,,,,,,,,,,,,,,,,,
1429596751468503074,,apa ada wanita yang tidak ingin menguasai uang kita? – Di dunia ini? tidak ada! Titik! Tidak ada!,2021-08-23T00:10:00.000Z,2277027488,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429589589384065029,,"""Orang yang berlomba-lomba ingin menguasai dunia, pada akhirnya tak akan dapat apa-apa. Tapi siapapun diantara kita yang beriman dan bersabar sesaat saja,Allah akan beri
ganjaran yang jauh lebih besar lebih baik dari dunia seisinya.""
#fyp 
#ustadzabdulsomad 
#Dakwah 
#kajianislam https://t.co/IPQ5p8Ov5x",2021-08-22T23:41:33.000Z,1308763264679948290,0,0,1,0,,,281.0,304.0,https://t.co/IPQ5p8Ov5x,https://twitter.com/achmadieahmad97/status/1429589589384065029/photo/1,pic.twitter.com/IPQ5p8Ov5x,,,,,268.0,280.0,kajianislam,,,,,,,,,,
1429579141226008576,,"Jadi orang sukses dan kaya, 4 Shio ini ternyata menguasai dunia. Mereka banyak jadi orang terkenal. #shio https://t.co/a6l8G4hgdZ",2021-08-22T23:00:02.000Z,966983910788759553,0,0,0,0,,,106.0,129.0,https://t.co/a6l8G4hgdZ,https://www.genpi.co/gaya-hidup/130031/jadi-orang-sukses-dan-kaya-4-shio-ini-ternyata-menguasai-dunia,genpi.co/gaya-hidup/130…,,,,,100.0,105.0,shio,,,,,,,,,,
1429579138394820616,,"tadi pagi tiba-tiba kepikiran : apa para elit global tu ga pada takut kena azab/ karma ya? cita-cita pada pengen merubah dan menguasai dunia dengan segala cara dilakukan, ya kalo umurnya panjang nah kalo enggak? kasian imbasnya bagi rakyat biasa !!!",2021-08-22T23:00:01.000Z,1405476394444808194,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429575317673242625,,"""Iblis yang menguasai dunia bawah air, SEMUANYA LEMAH!!!"" ~ Roronoa Zoro",2021-08-22T22:44:50.000Z,1853773724,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429571962699845632,1.2021080752319895e+18,"@Leonita_Lestari Sampai kapan agama akan terus dipercaya sebagai alat politik dunia utk merebut kekuasaan dan menguasai SDA pada Negara2 yg kaya.
Selama org menggunakan agama dg dogma dan doktrin maka otak warasnya tdk akan berguna, dogma dan doktrin ini adalah senjata ampuh utk merebut dunia.",2021-08-22T22:31:30.000Z,1067698456355995651,1,0,0,0,1.4294258497789297e+18,replied_to,,,,,,0.0,16.0,Leonita_Lestari,1.2021080752319895e+18,,,,,,,,,,,,,
1429570584673882113,200804596.0,"@GUSDURians Dunia ini lebih metuhankan hukuman daripada kasih dan pengampunan, hukum yg terlalu kaku tanpa didasari kemanusiaan maka disitu iblis akan memanfaatkannya utk menguasai manusia &amp; membuatnya jadi kejam. Hukum hrs memakai akal &amp; hati, mrk yg suka menganiaya hanya memakai akal saja.",2021-08-22T22:26:02.000Z,1334253325911433218,0,0,0,0,1.4294660559912015e+18,replied_to,,,,,,0.0,11.0,GUSDURians,200804596.0,,,,,,,,,,,,,
1429568198412701699,,"""Di dunia ini hanya ada 2 jenis orang, yaitu yg mempunyai kekuatan untuk menguasai dan yg dikuasai."" (Jinsuke ~ gamaran)",2021-08-22T22:16:33.000Z,1544441509,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429563670036582403,,"Dari sekian banyak penemu² di dunia. Tidak ada yang penemuannya ""sama"".

Bagaimana ya cara menjadi penemu seperti orang² hebat itu ?

Apakah harus pintar, menguasai semua pelajaran di sekolah ?

Para penemu itu kan menemukan hal² berbeda dalam sejarah yang ada.",2021-08-22T21:58:33.000Z,1360414407331704835,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429558585667690496,,bagaimana cina menguasai ekonomi dunia,2021-08-22T21:38:21.000Z,1052798514634272768,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429558484727595010,,"""Di dunia ini hanya ada 2 jenis orang, yaitu yg mempunyai kekuatan untuk menguasai dan yg dikuasai."" (Jinsuke ~ gamaran)",2021-08-22T21:37:57.000Z,1627461912,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429556219535003649,,"Kayanya perang dunia 3 beneran akan terjadi dah, lokasinya antara di timur tengah atauga natuna utara. 1-3 tahun dekepan kalo taliban bener² bisa menguasai Afghanistan dan sistem pemerintah-annya berjalan.",2021-08-22T21:28:57.000Z,1162249248697511936,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429549059996491777,,"""Di dunia ini hanya ada 2 jenis orang, yaitu yg mempunyai kekuatan untuk menguasai dan yg dikuasai."" (Jinsuke ~ gamaran)",2021-08-22T21:00:30.000Z,2279195952,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429488978063806467,1.3735928909164913e+18,@babufess @raidenshogvn Pergenshinan mulai menguasai dunia,2021-08-22T17:01:45.000Z,1286481209967521793,0,0,0,0,1.4294124031841687e+18,replied_to,,,,,,10.0,23.0,raidenshogvn,1.3079624872711168e+18,,,,,,,,,,,,,
1429481089555320832,213225078.0,@anisamays Apa benar jika kita di vaksin 6x bisa menguasai dunia?,2021-08-22T16:30:24.000Z,95407000,0,1,0,0,1.4294746085880955e+18,replied_to,,,,,,0.0,10.0,anisamays,213225078.0,,,,,,,,,,,,,
1429480282541887492,1208199846.0,"Jadi posisi Jepang ditekan 2 arah. Dari dunia ""kita"" yg ingin turut menguasai resource, juga dari sisi isekai yg merasa terancam akan persenjataan modern. Menurutku serial ini benar2 mencerminkan hal yg mungkin terjadi jika isekai benar2 ditemukan.",2021-08-22T16:27:12.000Z,1208199846,0,0,0,0,1.4294798345734472e+18,replied_to,,,,,,,,,,,,,,,,,,,,,,
1429472700565647361,1.3794866698379796e+18,"@Resty__Cayah PAKEK TIPU DAYA &amp; FITNAH.😓
NANTINYA, DAJJAL JUGA PAKEK TIPU DAYA &amp; FITNAH UNTUK MENYESATKAN MANUSIA &amp; MENGUASAI DUNIA😬.",2021-08-22T15:57:04.000Z,1244525884775653380,0,1,1,0,1.429470764193878e+18,replied_to,,,,,,0.0,13.0,Resty__Cayah,1.3794866698379796e+18,,,,,,,,,,,,,
1429466817437716498,247165834.0,@habluminalove Apalagi gagal menguasai dunia,2021-08-22T15:33:42.000Z,1377646569680347138,0,0,0,0,1.4294666041154232e+18,replied_to,,,,,,0.0,14.0,habluminalove,247165834.0,,,,,,,,,,,,,
1429463813477203972,4780649298.0,"@Dennysiregar7 @Triyogo22684337 Afganistan masuk jalur sutra China utk menguasai Ekonomi Dunia dan dgn kekuatan uangnya mrk memanfaatkan Taliban.
Pembalasan China atas perang dagang dgn AS  segera dimulai.

AS akan tinggal diam? Jelas tdk.
Bersama sekutunya mrk akan melawan.",2021-08-22T15:21:45.000Z,1055699421738876928,0,0,1,0,1.429348828411437e+18,replied_to,,,,,,15.0,31.0,Triyogo22684337,1.3006762173481367e+18,,,,,,,,,,,,,
1429463270600019975,2653740949.0,@chicagocityboy ateez - win! kalau denger ini kyk bisa menguasai dunia,2021-08-22T15:19:36.000Z,785277048977620992,0,0,2,0,1.4294626060125102e+18,replied_to,,,,,,0.0,15.0,chicagocityboy,2653740949.0,,,,,,,,,,,,,
1429462056965591044,1.3649299674909614e+18,@ennamored Saat nya km menguasai dunia,2021-08-22T15:14:47.000Z,484518006,0,1,0,0,1.429459087276667e+18,replied_to,,,,,,0.0,10.0,ennamored,1.3649299674909614e+18,,,,,,,,,,,,,
1429461411974025226,,"#mostpop Taliban berhasil menguasai Afghanistan dan mereka sudah mengambil alih ibu kota, Kabul. Dari mana pasukan Taliban mendapatkan kucuran dana untuk operasionalnya? https://t.co/RVYHilhQQn",2021-08-22T15:12:13.000Z,135795460,5,6,6,0,,,170.0,193.0,https://t.co/RVYHilhQQn,https://finance.detik.com/berita-ekonomi-bisnis/d-5690534/bisa-bikin-heboh-dunia-dari-mana-sumber-uang-taliban?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikfinance&utm_source=Twitter#Echobox=1629635102,finance.detik.com/berita-ekonomi…,,,,,0.0,8.0,mostpop,,,,,,,,,,
1429461031063986179,,"Siapa yang berhasil menguasi pala, maka akan menguasai dunia ?",2021-08-22T15:10:42.000Z,3016819518,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429459452881620995,4780649298.0,@Dennysiregar7 ingat: AS- cina perang &amp; di dukung masing2 sekutunya... amerika kehabisan dana &amp; mau kalah... tetapi AS menang juga dengan bantuan dana dari negara agama kecil di eropa..&amp; mereka menguasai AS. mereka menguasai dunia &amp; AS sebagai penjagannya.. akhir rome berkuasa kembali,2021-08-22T15:04:26.000Z,102722213,0,0,0,0,1.429348828411437e+18,replied_to,,,,,,0.0,14.0,Dennysiregar7,4780649298.0,,,,,,,,,,,,,
1429454131937169418,,"LHA BERITA SPT INI DI JAGAT WA GROUP KOK BISA2NYA ADA BEREDAR ARTIKEL ""BERITA DARI JOGYA.."" YG INTINYA INDONESIA BAKAL MENGUASAI NIKEL DUNIA DAN MOBIL LISTRIK.. POKOKNYA INDONESIA MENGUASAI SAHAM 51% BAIK NIKEL ATAUPUN FREEPORT.. NYAAANGG BENER NYAAANG MANÉ..
😃 https://t.co/uOz9KQRrca",2021-08-22T14:43:17.000Z,427309849,0,0,2,0,1.4293892047530516e+18,quoted,262.0,285.0,https://t.co/uOz9KQRrca,https://twitter.com/didienAZHAR/status/1429389204753051651,twitter.com/didienAZHAR/st…,,,,,,,,,,,,,,,,,
1429450680150814726,,"""Menguasai semua jurus dan memahami arti sebenarnya dari semua yang ada di dunia"" (Orochimaru)",2021-08-22T14:29:34.000Z,1350770989,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429441602708144128,,"mungkin dengan UANG anda bisa menguasai dunia, tapi dengan ILMU anda  bisa mengubah dunia",2021-08-22T13:53:30.000Z,591400877,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1429438977736527876,55507370.0,"@tvOneNews Taliban telah menguasai Afghanistan dan kedepan berharap akan menjadi negara yg berkedaulatan secara sah dan diakui dunia, klo polri menuduh Taliban sbg terrorist apa nanti tdk menganggu hubungan RI dan Afghanistan? Mikir tidak ya?",2021-08-22T13:43:04.000Z,786818570814562304,2,0,4,0,1.4294075119630828e+18,replied_to,,,,,,0.0,10.0,tvOneNews,55507370.0,,,,,,,,,,,,,
1429438069879365643,69183155.0,@detikcom Otak orang Jepang sbg pelopor penggunaan SMG dan disusul Cina semakin menyerupai tanaman yg dipupuk dgn SMG justru semakin menguasai dunia. Sama spt pemakan babi. Anti babi dan SMG semakin terpuruk ...,2021-08-22T13:39:28.000Z,1428635893158408199,0,0,0,0,1.4294254478934095e+18,replied_to,,,,,,0.0,9.0,detikcom,69183155.0,,,,,,,,,,,,,
1429432288475901958,384176072.0,Dan hal itu cukup menandaskan tentang posisi strategis Afghanistan di area kritis Eurasia. Bahwa menguasai Afghanistan menjadi bagian sangat penting dalam proyeksi suatu negara dapat menjadi kekuatan utama dunia. https://t.co/cv2CBwqiMm,2021-08-22T13:16:29.000Z,384176072,0,1,5,0,1.4294322771010191e+18,replied_to,213.0,236.0,https://t.co/cv2CBwqiMm,https://twitter.com/Vendra_Deje/status/1429432288475901958/photo/1,pic.twitter.com/cv2CBwqiMm,,,,,,,,,,,,,,,,,
1429432264778158080,384176072.0,"Sehingga hal itu telah menjadi semacam keharusan bagi suatu negara yg ingin menjadi kekuatan utama dunia, yaitu menguasai Afghanistan.

Kekayaan SDA diperkirakan lebih dari $3 triliun, alasan suatu alasan yg masuk akal membuat kekuatan neokolonial meneteskan air liur.",2021-08-22T13:16:24.000Z,384176072,0,1,4,0,1.429432258742526e+18,replied_to,,,,,,,,,,,,,,,,,,,,,,
